Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29, Priority = 6 (jobs produced = 1, jobs in buffer = 1)
Producing: JOB ID = 213, Burst Time = 11, Remaining Time = 11, Priority = 3 (jobs produced = 214, jobs in buffer = 10)
Thread 3 removes: JOB ID = 213, Start Time = 2586, End Time = 2597, Priority: 3 (jobs removed = 205, jobs in buffer = 9)
Producing: JOB ID = 214, Burst Time = 97, Remaining Time = 97, Priority = 7 (jobs produced = 215, jobs in buffer = 10)
Thread 1 removes: JOB ID = 214, Start Time = 2588, Remaining Time = 72, Priority: 7 (jobs removed = 205, jobs in buffer = 10)
Thread 2 removes: JOB ID = 214, Re-start Time = 2543, Remaining Time = 47, Priority: 7 (jobs removed = 205, jobs in buffer = 10)
Thread 3 removes: JOB ID = 214, Re-start Time = 2597, Remaining Time = 22, Priority: 7 (jobs removed = 205, jobs in buffer = 10)
Thread 4 removes: JOB ID = 214, Re-start Time = 2537, End Time = 2559, Priority: 7 (jobs removed = 206, jobs in buffer = 9)
Producing: JOB ID = 215, Burst Time = 6, Remaining Time = 6, Priority = 2 (jobs produced = 216, jobs in buffer = 10)
Thread 1 removes: JOB ID = 215, Start Time = 2613, End Time = 2619, Priority: 2 (jobs removed = 207, jobs in buffer = 9)
Producing: JOB ID = 216, Burst Time = 46, Remaining Time = 46, Priority = 5 (jobs produced = 217, jobs in buffer = 10)
Thread 2 removes: JOB ID = 216, Start Time = 2568, Remaining Time = 21, Priority: 5 (jobs removed = 207, jobs in buffer = 10)
Thread 3 removes: JOB ID = 216, Re-start Time = 2622, End Time = 2643, Priority: 5 (jobs removed = 208, jobs in buffer = 9)
Producing: JOB ID = 217, Burst Time = 9, Remaining Time = 9, Priority = 6 (jobs produced = 218, jobs in buffer = 10)
Thread 4 removes: JOB ID = 217, Start Time = 2559, End Time = 2568, Priority: 6 (jobs removed = 209, jobs in buffer = 9)
Producing: JOB ID = 218, Burst Time = 89, Remaining Time = 89, Priority = 8 (jobs produced = 219, jobs in buffer = 10)
Thread 1 removes: JOB ID = 218, Start Time = 2619, End Time = 2708, Priority: 8 (jobs removed = 210, jobs in buffer = 9)
Producing: JOB ID = 219, Burst Time = 52, Remaining Time = 52, Priority = 9 (jobs produced = 220, jobs in buffer = 10)
Thread 4 removes: JOB ID = 171, Re-start Time = 2568, End Time = 2584, Priority: 9 (jobs removed = 211, jobs in buffer = 9)
Producing: JOB ID = 220, Burst Time = 77, Remaining Time = 77, Priority = 0 (jobs produced = 221, jobs in buffer = 10)
Thread 3 removes: JOB ID = 220, Start Time = 2643, Remaining Time = 52, Priority: 0 (jobs removed = 211, jobs in buffer = 10)
Thread 2 removes: JOB ID = 220, Re-start Time = 2593, Remaining Time = 27, Priority: 0 (jobs removed = 211, jobs in buffer = 10)
Thread 4 removes: JOB ID = 220, Re-start Time = 2584, Remaining Time = 2, Priority: 0 (jobs removed = 211, jobs in buffer = 10)
Thread 3 removes: JOB ID = 220, Re-start Time = 2668, End Time = 2670, Priority: 0 (jobs removed = 212, jobs in buffer = 9)
Producing: JOB ID = 221, Burst Time = 9, Remaining Time = 9, Priority = 1 (jobs produced = 222, jobs in buffer = 10)
Thread 3 removes: JOB ID = 221, Start Time = 2670, End Time = 2679, Priority: 1 (jobs removed = 213, jobs in buffer = 9)
Producing: JOB ID = 222, Burst Time = 37, Remaining Time = 37, Priority = 4 (jobs produced = 223, jobs in buffer = 10)
Thread 2 removes: JOB ID = 222, Start Time = 2618, Remaining Time = 12, Priority: 4 (jobs removed = 213, jobs in buffer = 10)
Thread 4 removes: JOB ID = 222, Re-start Time = 2609, End Time = 2621, Priority: 4 (jobs removed = 214, jobs in buffer = 9)
Producing: JOB ID = 223, Burst Time = 36, Remaining Time = 36, Priority = 7 (jobs produced = 224, jobs in buffer = 10)
Thread 3 removes: JOB ID = 223, Start Time = 2679, Remaining Time = 11, Priority: 7 (jobs removed = 214, jobs in buffer = 10)
Thread 4 removes: JOB ID = 223, Re-start Time = 2621, End Time = 2632, Priority: 7 (jobs removed = 215, jobs in buffer = 9)
Producing: JOB ID = 224, Burst Time = 15, Remaining Time = 15, Priority = 8 (jobs produced = 225, jobs in buffer = 10)
Thread 4 removes: JOB ID = 224, Start Time = 2632, End Time = 2647, Priority: 8 (jobs removed = 216, jobs in buffer = 9)
Producing: JOB ID = 225, Burst Time = 8, Remaining Time = 8, Priority = 2 (jobs produced = 226, jobs in buffer = 10)
Thread 2 removes: JOB ID = 225, Start Time = 2643, End Time = 2651, Priority: 2 (jobs removed = 217, jobs in buffer = 9)
Producing: JOB ID = 226, Burst Time = 18, Remaining Time = 18, Priority = 7 (jobs produced = 227, jobs in buffer = 10)
Thread 3 removes: JOB ID = 226, Start Time = 2704, End Time = 2722, Priority: 7 (jobs removed = 218, jobs in buffer = 9)
Producing: JOB ID = 227, Burst Time = 35, Remaining Time = 35, Priority = 3 (jobs produced = 228, jobs in buffer = 10)
Thread 2 removes: JOB ID = 227, Start Time = 2651, Remaining Time = 10, Priority: 3 (jobs removed = 218, jobs in buffer = 10)
Thread 4 removes: JOB ID = 227, Re-start Time = 2647, End Time = 2657, Priority: 3 (jobs removed = 219, jobs in buffer = 9)
Producing: JOB ID = 228, Burst Time = 45, Remaining Time = 45, Priority = 2 (jobs produced = 229, jobs in buffer = 10)
Thread 1 removes: JOB ID = 228, Start Time = 2708, Remaining Time = 20, Priority: 2 (jobs removed = 219, jobs in buffer = 10)
Thread 3 removes: JOB ID = 228, Re-start Time = 2722, End Time = 2742, Priority: 2 (jobs removed = 220, jobs in buffer = 9)
Producing: JOB ID = 229, Burst Time = 40, Remaining Time = 40, Priority = 3 (jobs produced = 230, jobs in buffer = 10)
Thread 4 removes: JOB ID = 229, Start Time = 2657, Remaining Time = 15, Priority: 3 (jobs removed = 220, jobs in buffer = 10)
Thread 2 removes: JOB ID = 229, Re-start Time = 2676, End Time = 2691, Priority: 3 (jobs removed = 221, jobs in buffer = 9)
Producing: JOB ID = 230, Burst Time = 48, Remaining Time = 48, Priority = 1 (jobs produced = 231, jobs in buffer = 10)
Thread 1 removes: JOB ID = 230, Start Time = 2733, Remaining Time = 23, Priority: 1 (jobs removed = 221, jobs in buffer = 10)
Thread 3 removes: JOB ID = 230, Re-start Time = 2742, End Time = 2765, Priority: 1 (jobs removed = 222, jobs in buffer = 9)
Producing: JOB ID = 231, Burst Time = 99, Remaining Time = 99, Priority = 8 (jobs produced = 232, jobs in buffer = 10)
Thread 2 removes: JOB ID = 231, Start Time = 2691, Remaining Time = 74, Priority: 8 (jobs removed = 222, jobs in buffer = 10)
Thread 4 removes: JOB ID = 231, Re-start Time = 2682, Remaining Time = 49, Priority: 8 (jobs removed = 222, jobs in buffer = 10)
Thread 3 removes: JOB ID = 231, Re-start Time = 2765, Remaining Time = 24, Priority: 8 (jobs removed = 222, jobs in buffer = 10)
Thread 1 removes: JOB ID = 231, Re-start Time = 2758, End Time = 2782, Priority: 8 (jobs removed = 223, jobs in buffer = 9)
Producing: JOB ID = 232, Burst Time = 26, Remaining Time = 26, Priority = 1 (jobs produced = 233, jobs in buffer = 10)
Thread 2 removes: JOB ID = 232, Start Time = 2716, Remaining Time = 1, Priority: 1 (jobs removed = 223, jobs in buffer = 10)
Thread 4 removes: JOB ID = 232, Re-start Time = 2707, End Time = 2708, Priority: 1 (jobs removed = 224, jobs in buffer = 9)
Producing: JOB ID = 233, Burst Time = 69, Remaining Time = 69, Priority = 4 (jobs produced = 234, jobs in buffer = 10)
Thread 4 removes: JOB ID = 233, Start Time = 2708, Remaining Time = 44, Priority: 4 (jobs removed = 224, jobs in buffer = 10)
Thread 3 removes: JOB ID = 233, Re-start Time = 2790, Remaining Time = 19, Priority: 4 (jobs removed = 224, jobs in buffer = 10)
Thread 1 removes: JOB ID = 233, Re-start Time = 2782, End Time = 2801, Priority: 4 (jobs removed = 225, jobs in buffer = 9)
Producing: JOB ID = 234, Burst Time = 35, Remaining Time = 35, Priority = 2 (jobs produced = 235, jobs in buffer = 10)
Thread 2 removes: JOB ID = 234, Start Time = 2741, Remaining Time = 10, Priority: 2 (jobs removed = 225, jobs in buffer = 10)
Thread 4 removes: JOB ID = 234, Re-start Time = 2733, End Time = 2743, Priority: 2 (jobs removed = 226, jobs in buffer = 9)
Producing: JOB ID = 235, Burst Time = 13, Remaining Time = 13, Priority = 7 (jobs produced = 236, jobs in buffer = 10)
Thread 1 removes: JOB ID = 235, Start Time = 2801, End Time = 2814, Priority: 7 (jobs removed = 227, jobs in buffer = 9)
Producing: JOB ID = 236, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 237, jobs in buffer = 10)
Thread 4 removes: JOB ID = 177, Re-start Time = 2743, Remaining Time = 16, Priority: 9 (jobs removed = 227, jobs in buffer = 10)
Thread 3 removes: JOB ID = 195, Start Time = 2815, Remaining Time = 72, Priority: 9 (jobs removed = 227, jobs in buffer = 10)
Thread 1 removes: JOB ID = 200, Start Time = 2814, Remaining Time = 36, Priority: 9 (jobs removed = 227, jobs in buffer = 10)
Thread 2 removes: JOB ID = 136, Re-start Time = 2766, Remaining Time = 6, Priority: 9 (jobs removed = 227, jobs in buffer = 10)
Thread 4 removes: JOB ID = 209, Start Time = 2768, Remaining Time = 20, Priority: 9 (jobs removed = 227, jobs in buffer = 10)
Thread 3 removes: JOB ID = 186, Re-start Time = 2840, Remaining Time = 40, Priority: 9 (jobs removed = 227, jobs in buffer = 10)
Thread 1 removes: JOB ID = 163, Re-start Time = 2839, End Time = 2843, Priority: 9 (jobs removed = 228, jobs in buffer = 9)
Producing: JOB ID = 237, Burst Time = 95, Remaining Time = 95, Priority = 4 (jobs produced = 238, jobs in buffer = 10)
Thread 2 removes: JOB ID = 237, Start Time = 2791, Remaining Time = 70, Priority: 4 (jobs removed = 228, jobs in buffer = 10)
Thread 1 removes: JOB ID = 237, Re-start Time = 2843, Remaining Time = 45, Priority: 4 (jobs removed = 228, jobs in buffer = 10)
Thread 4 removes: JOB ID = 237, Re-start Time = 2793, Remaining Time = 20, Priority: 4 (jobs removed = 228, jobs in buffer = 10)
Thread 3 removes: JOB ID = 237, Re-start Time = 2865, End Time = 2885, Priority: 4 (jobs removed = 229, jobs in buffer = 9)
Producing: JOB ID = 238, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 239, jobs in buffer = 10)
Thread 2 removes: JOB ID = 110, Re-start Time = 2816, End Time = 2831, Priority: 9 (jobs removed = 230, jobs in buffer = 9)
Producing: JOB ID = 239, Burst Time = 84, Remaining Time = 84, Priority = 5 (jobs produced = 240, jobs in buffer = 10)
Thread 1 removes: JOB ID = 239, Start Time = 2868, Remaining Time = 59, Priority: 5 (jobs removed = 230, jobs in buffer = 10)
Thread 3 removes: JOB ID = 239, Re-start Time = 2885, Remaining Time = 34, Priority: 5 (jobs removed = 230, jobs in buffer = 10)
Thread 4 removes: JOB ID = 239, Re-start Time = 2818, Remaining Time = 9, Priority: 5 (jobs removed = 230, jobs in buffer = 10)
Thread 2 removes: JOB ID = 239, Re-start Time = 2831, End Time = 2840, Priority: 5 (jobs removed = 231, jobs in buffer = 9)
Producing: JOB ID = 240, Burst Time = 7, Remaining Time = 7, Priority = 0 (jobs produced = 241, jobs in buffer = 10)
Thread 2 removes: JOB ID = 240, Start Time = 2840, End Time = 2847, Priority: 0 (jobs removed = 232, jobs in buffer = 9)
Producing: JOB ID = 241, Burst Time = 98, Remaining Time = 98, Priority = 1 (jobs produced = 242, jobs in buffer = 10)
Thread 1 removes: JOB ID = 241, Start Time = 2893, Remaining Time = 73, Priority: 1 (jobs removed = 232, jobs in buffer = 10)
Thread 2 removes: JOB ID = 241, Re-start Time = 2847, Remaining Time = 48, Priority: 1 (jobs removed = 232, jobs in buffer = 10)
Thread 3 removes: JOB ID = 241, Re-start Time = 2910, Remaining Time = 23, Priority: 1 (jobs removed = 232, jobs in buffer = 10)
Thread 4 removes: JOB ID = 241, Re-start Time = 2843, End Time = 2866, Priority: 1 (jobs removed = 233, jobs in buffer = 9)
Producing: JOB ID = 242, Burst Time = 63, Remaining Time = 63, Priority = 9 (jobs produced = 243, jobs in buffer = 10)
Thread 1 removes: JOB ID = 219, Start Time = 2918, Remaining Time = 27, Priority: 9 (jobs removed = 233, jobs in buffer = 10)
Thread 2 removes: JOB ID = 236, Start Time = 2872, Remaining Time = 42, Priority: 9 (jobs removed = 233, jobs in buffer = 10)
Thread 4 removes: JOB ID = 177, Re-start Time = 2866, End Time = 2882, Priority: 9 (jobs removed = 234, jobs in buffer = 9)
Producing: JOB ID = 243, Burst Time = 33, Remaining Time = 33, Priority = 8 (jobs produced = 244, jobs in buffer = 10)
Thread 3 removes: JOB ID = 243, Start Time = 2935, Remaining Time = 8, Priority: 8 (jobs removed = 234, jobs in buffer = 10)
Thread 4 removes: JOB ID = 243, Re-start Time = 2882, End Time = 2890, Priority: 8 (jobs removed = 235, jobs in buffer = 9)
Producing: JOB ID = 244, Burst Time = 76, Remaining Time = 76, Priority = 5 (jobs produced = 245, jobs in buffer = 10)
Thread 1 removes: JOB ID = 244, Start Time = 2943, Remaining Time = 51, Priority: 5 (jobs removed = 235, jobs in buffer = 10)
Thread 2 removes: JOB ID = 244, Re-start Time = 2897, Remaining Time = 26, Priority: 5 (jobs removed = 235, jobs in buffer = 10)
Thread 4 removes: JOB ID = 244, Re-start Time = 2890, Remaining Time = 1, Priority: 5 (jobs removed = 235, jobs in buffer = 10)
Thread 3 removes: JOB ID = 244, Re-start Time = 2960, End Time = 2961, Priority: 5 (jobs removed = 236, jobs in buffer = 9)
Producing: JOB ID = 245, Burst Time = 48, Remaining Time = 48, Priority = 4 (jobs produced = 246, jobs in buffer = 10)
Thread 3 removes: JOB ID = 245, Start Time = 2961, Remaining Time = 23, Priority: 4 (jobs removed = 236, jobs in buffer = 10)
Thread 1 removes: JOB ID = 245, Re-start Time = 2968, End Time = 2991, Priority: 4 (jobs removed = 237, jobs in buffer = 9)
Producing: JOB ID = 246, Burst Time = 16, Remaining Time = 16, Priority = 0 (jobs produced = 247, jobs in buffer = 10)
Thread 2 removes: JOB ID = 246, Start Time = 2922, End Time = 2938, Priority: 0 (jobs removed = 238, jobs in buffer = 9)
Producing: JOB ID = 247, Burst Time = 13, Remaining Time = 13, Priority = 0 (jobs produced = 248, jobs in buffer = 10)
Thread 4 removes: JOB ID = 247, Start Time = 2915, End Time = 2928, Priority: 0 (jobs removed = 239, jobs in buffer = 9)
Producing: JOB ID = 248, Burst Time = 52, Remaining Time = 52, Priority = 9 (jobs produced = 249, jobs in buffer = 10)
Thread 3 removes: JOB ID = 195, Re-start Time = 2986, Remaining Time = 47, Priority: 9 (jobs removed = 239, jobs in buffer = 10)
Thread 4 removes: JOB ID = 200, Re-start Time = 2928, Remaining Time = 11, Priority: 9 (jobs removed = 239, jobs in buffer = 10)
Thread 2 removes: JOB ID = 136, Re-start Time = 2938, End Time = 2944, Priority: 9 (jobs removed = 240, jobs in buffer = 9)
Producing: JOB ID = 249, Burst Time = 51, Remaining Time = 51, Priority = 2 (jobs produced = 250, jobs in buffer = 10)
Thread 1 removes: JOB ID = 249, Start Time = 2991, Remaining Time = 26, Priority: 2 (jobs removed = 240, jobs in buffer = 10)
Thread 2 removes: JOB ID = 249, Re-start Time = 2944, Remaining Time = 1, Priority: 2 (jobs removed = 240, jobs in buffer = 10)
Thread 3 removes: JOB ID = 249, Re-start Time = 3011, End Time = 3012, Priority: 2 (jobs removed = 241, jobs in buffer = 9)
Producing: JOB ID = 250, Burst Time = 99, Remaining Time = 99, Priority = 2 (jobs produced = 251, jobs in buffer = 10)
Thread 3 removes: JOB ID = 250, Start Time = 3012, Remaining Time = 74, Priority: 2 (jobs removed = 241, jobs in buffer = 10)
Thread 4 removes: JOB ID = 250, Re-start Time = 2953, Remaining Time = 49, Priority: 2 (jobs removed = 241, jobs in buffer = 10)
Thread 1 removes: JOB ID = 250, Re-start Time = 3016, Remaining Time = 24, Priority: 2 (jobs removed = 241, jobs in buffer = 10)
Thread 2 removes: JOB ID = 250, Re-start Time = 2969, End Time = 2993, Priority: 2 (jobs removed = 242, jobs in buffer = 9)
Producing: JOB ID = 251, Burst Time = 94, Remaining Time = 94, Priority = 7 (jobs produced = 252, jobs in buffer = 10)
Thread 3 removes: JOB ID = 251, Start Time = 3037, Remaining Time = 69, Priority: 7 (jobs removed = 242, jobs in buffer = 10)
Thread 4 removes: JOB ID = 251, Re-start Time = 2978, Remaining Time = 44, Priority: 7 (jobs removed = 242, jobs in buffer = 10)
Thread 1 removes: JOB ID = 251, Re-start Time = 3041, Remaining Time = 19, Priority: 7 (jobs removed = 242, jobs in buffer = 10)
Thread 2 removes: JOB ID = 251, Re-start Time = 2993, End Time = 3012, Priority: 7 (jobs removed = 243, jobs in buffer = 9)
Producing: JOB ID = 252, Burst Time = 82, Remaining Time = 82, Priority = 1 (jobs produced = 253, jobs in buffer = 10)
Thread 3 removes: JOB ID = 252, Start Time = 3062, Remaining Time = 57, Priority: 1 (jobs removed = 243, jobs in buffer = 10)
Thread 2 removes: JOB ID = 252, Re-start Time = 3012, Remaining Time = 32, Priority: 1 (jobs removed = 243, jobs in buffer = 10)
Thread 4 removes: JOB ID = 252, Re-start Time = 3003, Remaining Time = 7, Priority: 1 (jobs removed = 243, jobs in buffer = 10)
Thread 1 removes: JOB ID = 252, Re-start Time = 3066, End Time = 3073, Priority: 1 (jobs removed = 244, jobs in buffer = 9)
Producing: JOB ID = 253, Burst Time = 67, Remaining Time = 67, Priority = 9 (jobs produced = 254, jobs in buffer = 10)
Thread 1 removes: JOB ID = 209, Re-start Time = 3073, End Time = 3093, Priority: 9 (jobs removed = 245, jobs in buffer = 9)
Producing: JOB ID = 254, Burst Time = 16, Remaining Time = 16, Priority = 5 (jobs produced = 255, jobs in buffer = 10)
Thread 3 removes: JOB ID = 254, Start Time = 3087, End Time = 3103, Priority: 5 (jobs removed = 246, jobs in buffer = 9)
Producing: JOB ID = 255, Burst Time = 54, Remaining Time = 54, Priority = 7 (jobs produced = 256, jobs in buffer = 10)
Thread 2 removes: JOB ID = 255, Start Time = 3037, Remaining Time = 29, Priority: 7 (jobs removed = 246, jobs in buffer = 10)
Thread 4 removes: JOB ID = 255, Re-start Time = 3028, Remaining Time = 4, Priority: 7 (jobs removed = 246, jobs in buffer = 10)
Thread 1 removes: JOB ID = 255, Re-start Time = 3093, End Time = 3097, Priority: 7 (jobs removed = 247, jobs in buffer = 9)
Producing: JOB ID = 256, Burst Time = 42, Remaining Time = 42, Priority = 4 (jobs produced = 257, jobs in buffer = 10)
Thread 3 removes: JOB ID = 256, Start Time = 3103, Remaining Time = 17, Priority: 4 (jobs removed = 247, jobs in buffer = 10)
Thread 1 removes: JOB ID = 256, Re-start Time = 3097, End Time = 3114, Priority: 4 (jobs removed = 248, jobs in buffer = 9)
Producing: JOB ID = 257, Burst Time = 43, Remaining Time = 43, Priority = 6 (jobs produced = 258, jobs in buffer = 10)
Thread 2 removes: JOB ID = 257, Start Time = 3062, Remaining Time = 18, Priority: 6 (jobs removed = 248, jobs in buffer = 10)
Thread 4 removes: JOB ID = 257, Re-start Time = 3053, End Time = 3071, Priority: 6 (jobs removed = 249, jobs in buffer = 9)
Producing: JOB ID = 258, Burst Time = 83, Remaining Time = 83, Priority = 7 (jobs produced = 259, jobs in buffer = 10)
Thread 1 removes: JOB ID = 258, Start Time = 3114, Remaining Time = 58, Priority: 7 (jobs removed = 249, jobs in buffer = 10)
Thread 3 removes: JOB ID = 258, Re-start Time = 3128, Remaining Time = 33, Priority: 7 (jobs removed = 249, jobs in buffer = 10)
Thread 4 removes: JOB ID = 258, Re-start Time = 3071, Remaining Time = 8, Priority: 7 (jobs removed = 249, jobs in buffer = 10)
Thread 2 removes: JOB ID = 258, Re-start Time = 3087, End Time = 3095, Priority: 7 (jobs removed = 250, jobs in buffer = 9)
Producing: JOB ID = 259, Burst Time = 12, Remaining Time = 12, Priority = 8 (jobs produced = 260, jobs in buffer = 10)
Thread 1 removes: JOB ID = 259, Start Time = 3139, End Time = 3151, Priority: 8 (jobs removed = 251, jobs in buffer = 9)
Producing: JOB ID = 260, Burst Time = 46, Remaining Time = 46, Priority = 8 (jobs produced = 261, jobs in buffer = 10)
Thread 3 removes: JOB ID = 260, Start Time = 3153, Remaining Time = 21, Priority: 8 (jobs removed = 251, jobs in buffer = 10)
Thread 2 removes: JOB ID = 260, Re-start Time = 3095, End Time = 3116, Priority: 8 (jobs removed = 252, jobs in buffer = 9)
Producing: JOB ID = 261, Burst Time = 78, Remaining Time = 78, Priority = 6 (jobs produced = 262, jobs in buffer = 10)
Thread 1 removes: JOB ID = 261, Start Time = 3151, Remaining Time = 53, Priority: 6 (jobs removed = 252, jobs in buffer = 10)
Thread 4 removes: JOB ID = 261, Re-start Time = 3096, Remaining Time = 28, Priority: 6 (jobs removed = 252, jobs in buffer = 10)
Thread 2 removes: JOB ID = 261, Re-start Time = 3116, Remaining Time = 3, Priority: 6 (jobs removed = 252, jobs in buffer = 10)
Thread 3 removes: JOB ID = 261, Re-start Time = 3178, End Time = 3181, Priority: 6 (jobs removed = 253, jobs in buffer = 9)
Producing: JOB ID = 262, Burst Time = 5, Remaining Time = 5, Priority = 6 (jobs produced = 263, jobs in buffer = 10)
Thread 3 removes: JOB ID = 262, Start Time = 3181, End Time = 3186, Priority: 6 (jobs removed = 254, jobs in buffer = 9)
Producing: JOB ID = 263, Burst Time = 97, Remaining Time = 97, Priority = 4 (jobs produced = 264, jobs in buffer = 10)
Thread 1 removes: JOB ID = 263, Start Time = 3176, Remaining Time = 72, Priority: 4 (jobs removed = 254, jobs in buffer = 10)
Thread 3 removes: JOB ID = 263, Re-start Time = 3186, Remaining Time = 47, Priority: 4 (jobs removed = 254, jobs in buffer = 10)
Thread 4 removes: JOB ID = 263, Re-start Time = 3121, Remaining Time = 22, Priority: 4 (jobs removed = 254, jobs in buffer = 10)
Thread 2 removes: JOB ID = 263, Re-start Time = 3141, End Time = 3163, Priority: 4 (jobs removed = 255, jobs in buffer = 9)
Producing: JOB ID = 264, Burst Time = 68, Remaining Time = 68, Priority = 2 (jobs produced = 265, jobs in buffer = 10)
Thread 1 removes: JOB ID = 264, Start Time = 3201, Remaining Time = 43, Priority: 2 (jobs removed = 255, jobs in buffer = 10)
Thread 3 removes: JOB ID = 264, Re-start Time = 3211, Remaining Time = 18, Priority: 2 (jobs removed = 255, jobs in buffer = 10)
Thread 4 removes: JOB ID = 264, Re-start Time = 3146, End Time = 3164, Priority: 2 (jobs removed = 256, jobs in buffer = 9)
Producing: JOB ID = 265, Burst Time = 37, Remaining Time = 37, Priority = 9 (jobs produced = 266, jobs in buffer = 10)
Thread 2 removes: JOB ID = 186, Re-start Time = 3163, Remaining Time = 15, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 4 removes: JOB ID = 238, Start Time = 3164, Remaining Time = 5, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 1 removes: JOB ID = 242, Start Time = 3226, Remaining Time = 38, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 3 removes: JOB ID = 219, Re-start Time = 3236, Remaining Time = 2, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 2 removes: JOB ID = 236, Re-start Time = 3188, Remaining Time = 17, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 4 removes: JOB ID = 248, Start Time = 3189, Remaining Time = 27, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 1 removes: JOB ID = 195, Re-start Time = 3251, Remaining Time = 22, Priority: 9 (jobs removed = 256, jobs in buffer = 10)
Thread 3 removes: JOB ID = 200, Re-start Time = 3261, End Time = 3272, Priority: 9 (jobs removed = 257, jobs in buffer = 9)
Producing: JOB ID = 266, Burst Time = 10, Remaining Time = 10, Priority = 0 (jobs produced = 267, jobs in buffer = 10)
Thread 2 removes: JOB ID = 266, Start Time = 3213, End Time = 3223, Priority: 0 (jobs removed = 258, jobs in buffer = 9)
Producing: JOB ID = 267, Burst Time = 30, Remaining Time = 30, Priority = 0 (jobs produced = 268, jobs in buffer = 10)
Thread 3 removes: JOB ID = 267, Start Time = 3272, Remaining Time = 5, Priority: 0 (jobs removed = 258, jobs in buffer = 10)
Thread 2 removes: JOB ID = 267, Re-start Time = 3223, End Time = 3228, Priority: 0 (jobs removed = 259, jobs in buffer = 9)
Producing: JOB ID = 268, Burst Time = 16, Remaining Time = 16, Priority = 0 (jobs produced = 269, jobs in buffer = 10)
Thread 4 removes: JOB ID = 268, Start Time = 3214, End Time = 3230, Priority: 0 (jobs removed = 260, jobs in buffer = 9)
Producing: JOB ID = 269, Burst Time = 3, Remaining Time = 3, Priority = 3 (jobs produced = 270, jobs in buffer = 10)
Thread 1 removes: JOB ID = 269, Start Time = 3276, End Time = 3279, Priority: 3 (jobs removed = 261, jobs in buffer = 9)
Producing: JOB ID = 270, Burst Time = 44, Remaining Time = 44, Priority = 7 (jobs produced = 271, jobs in buffer = 10)
Thread 2 removes: JOB ID = 270, Start Time = 3228, Remaining Time = 19, Priority: 7 (jobs removed = 261, jobs in buffer = 10)
Thread 1 removes: JOB ID = 270, Re-start Time = 3279, End Time = 3298, Priority: 7 (jobs removed = 262, jobs in buffer = 9)
Producing: JOB ID = 271, Burst Time = 48, Remaining Time = 48, Priority = 6 (jobs produced = 272, jobs in buffer = 10)
Thread 3 removes: JOB ID = 271, Start Time = 3297, Remaining Time = 23, Priority: 6 (jobs removed = 262, jobs in buffer = 10)
Thread 4 removes: JOB ID = 271, Re-start Time = 3230, End Time = 3253, Priority: 6 (jobs removed = 263, jobs in buffer = 9)
Producing: JOB ID = 272, Burst Time = 7, Remaining Time = 7, Priority = 5 (jobs produced = 273, jobs in buffer = 10)
Thread 1 removes: JOB ID = 272, Start Time = 3298, End Time = 3305, Priority: 5 (jobs removed = 264, jobs in buffer = 9)
Producing: JOB ID = 273, Burst Time = 87, Remaining Time = 87, Priority = 0 (jobs produced = 274, jobs in buffer = 10)
Thread 2 removes: JOB ID = 273, Start Time = 3253, Remaining Time = 62, Priority: 0 (jobs removed = 264, jobs in buffer = 10)
Thread 1 removes: JOB ID = 273, Re-start Time = 3305, Remaining Time = 37, Priority: 0 (jobs removed = 264, jobs in buffer = 10)
Thread 4 removes: JOB ID = 273, Re-start Time = 3253, Remaining Time = 12, Priority: 0 (jobs removed = 264, jobs in buffer = 10)
Thread 3 removes: JOB ID = 273, Re-start Time = 3322, End Time = 3334, Priority: 0 (jobs removed = 265, jobs in buffer = 9)
Producing: JOB ID = 274, Burst Time = 64, Remaining Time = 64, Priority = 9 (jobs produced = 275, jobs in buffer = 10)
Thread 3 removes: JOB ID = 253, Start Time = 3334, Remaining Time = 42, Priority: 9 (jobs removed = 265, jobs in buffer = 10)
Thread 2 removes: JOB ID = 265, Start Time = 3278, Remaining Time = 12, Priority: 9 (jobs removed = 265, jobs in buffer = 10)
Thread 1 removes: JOB ID = 186, Re-start Time = 3330, End Time = 3345, Priority: 9 (jobs removed = 266, jobs in buffer = 9)
Producing: JOB ID = 275, Burst Time = 42, Remaining Time = 42, Priority = 9 (jobs produced = 276, jobs in buffer = 10)
Thread 4 removes: JOB ID = 238, Re-start Time = 3278, End Time = 3283, Priority: 9 (jobs removed = 267, jobs in buffer = 9)
Producing: JOB ID = 276, Burst Time = 55, Remaining Time = 55, Priority = 4 (jobs produced = 277, jobs in buffer = 10)
Thread 4 removes: JOB ID = 276, Start Time = 3283, Remaining Time = 30, Priority: 4 (jobs removed = 267, jobs in buffer = 10)
Thread 1 removes: JOB ID = 276, Re-start Time = 3345, Remaining Time = 5, Priority: 4 (jobs removed = 267, jobs in buffer = 10)
